'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'51,'Text 526,"'6 fd sqn, 4 gd based air defence sqns with 24 Rapier field standard C fire units; joint Rapier trg unit (with Army), 3 tactical Survival To Operate (STO) HQs VOLUNTEER RESERVE AIR FORCES (Royal Auxiliary Air Force/RAF Reserve): 3 field sqns, 1 gd based AD sqn, 1 air movements sqn, 2 medical sqns, 2 intelligence sqns, 5 op support sqns covering STO duties, 1 C-130 Reserve Aircrew flt, 1 HQ augmentaion sqn, 1 mobile meteorological unit",'765,'52.73437500
'51,'Section header 139,"'Deployment",'766,'42.33398438
'51,'Text 527,"'ARMY",'767,'44.45800781
'51,'Text 528,"'LAND COMMAND",'768,'33.42285156
'51,'Text 529,"'Assigned to ACE Rapid Reaction Corps Germany 1 armd div plus Corps cbt spt tps UK 1 mech inf div, 1 air aslt bde (assigned to MND(C)); additional TA units incl 8 inf bn, 2 SAS, 3 AD regt Allied Command Europe Mobile Force (Land) (AMF(L)): UK contribu- tion 1 inf BG (incl 1 inf bn, 1 arty bty, 1 sigs sqn) HQ NORTHERN IRELAND (some 11,100 (incl 200 RN, 1,100 RAF), plus 3,900 Home Service committed to N. Ireland); 3 inf bde HQ, up to 15 major units in inf role (5 in province, 1 committed reserve, up to 4 roulement inf bn, 5 Home Service inf bn), 1 engr, 1 avn regt.",'769,'36.62109375
'51,'Text 530,"'NAVY",'770,'58.49609375
'51,'Text 531,"'The roles of the remainder of Army regular and TA units incl Home Defence and the defence of Depend- ent Territories, the Cy Sovereign Base Areas and Bru.",'771,'52.63671875
'51,'Text 532,"'FLEET (CinC is also CINCEASTLANT and COMNAVNORTHWEST): almost all regular RN forces are declared to NATO, split between SACLANT and SACEUR MARINES 1 cdo bde (declared to SACLANT)",'772,'91.60156250
'51,'Text 533,"'AIR FORCE",'773,'54.49218750
'51,'Text 534,"'STRIKE COMMAND responsible for all RAF front- line forces. Day-to-day control delegated to 3 Gps No. 1 (All RAF front-line fast jet ac, excl Harrier) No. 2 (AT, AAR, airborne C3I support and RAF regt) No. 3 (Joint Force Harrier (all Harrier GR7s and RN Sea Harrier), maritime assets (Nimrod MR-2 and SAR hel force) and 1 HQ Augmentation sqn)",'774,'91.65039063
'51,'Text 535,"'Forces Abroad",'775,'45.60546875
'51,'Text 536,"'ANTARCTICA 1 ice patrol ship (in summer only) ASCENSION ISLAND RAF 37 BELGIUM RAF 196 BELIZE Army 180 BRUNEI Army some 1,070: 1 Gurkha inf bn, 1 hel flt (3 hel) CANADA Army 200 trg and liaison unit RAF 143; routine trg deployment of ac Tornado, Harrier, Jaguar CYPRUS 3,250: Army 2,150; 2 inf bn, 1 engr spt sqn, 1 hel flt RAF 1,100; 1 hel sqn (4 Wessex HC-2), plus ac and 1 AD radar on det FALKLAND ISLANDS 1,500: Army 1 inf coy on det RN 1 DDG/FFG, 1 PCO, 1 spt, 1 AR RAF, 4 Tornado F-3, 1 Hercules C-1, 1 VC-10 K (tkr), 2 Sea King HAR- 3, 2 CH-47 hel, 1 sqn RAF regt (Rapier SAM) GERMANY Army 17,100; 1 corps HQ (multinational), 1 armd div GIBRALTAR 565: Army 60; Gibraltar regt 150 RN/ Marines 240; 2 PCI; Marine det, base unit RAF some 115; periodic ac det INDIAN OCEAN (Armilla Patrol): 1 DDG/FFG, 1 spt Diego Garcia 1 Marine/naval party NEPAL Army 90 (Gurkha trg org) NETHERLANDS RAF 137 OMAN & MUSCAT RAF 33 SIERRA LEONE 660: Army 370 incl Short term trg team (340), RN 68, International Mil Advisory and Trg Team 62, Tri-service HQ and spt 160 USA RAF 136 WEST INDIES 1 DDG/FFG, 1 spt",'776,'76.75781250
'51,'Text 537,"'UN AND PEACEKEEPING",'777,'36.37695313
'51,'Text 538,"'BAHRAIN (Southern Watch): RAF 50 VC-10 (tkr) BOSNIA (SFOR II): 2,600 (incl log and spt tps in Croatia); 1 Augmented Brigade HQ (multinational) with 2 recce sqn, 1 armd inf bn, 1 tk sqn, 2 arty bty, 1 engr sqn, 1 hel det hel 2 Sea King MK4 (RN), 3 Lynx AH-7 (Army), 2 Gazelle (Army), 3 CH-47 Chinook (RAF) CYPRUS (UNFICYP): 403: 1 inf bn, 1 hel flt, engr spt EAST TIMOR (UNTAET): 4 obs GEORGIA (UNOMIG): 7 obs IRAQ/KUWAIT (Southern Watch):",'778,'88.57421875
'52,'Section header 140,"'NATO and Non-NATO Europe 79",'779,'47.55859375
'52,'Text 539,"'RAF 300; 8 Tornado GRI; (UNIKOM): 11 obs ITALY (Deliberate Forge): 350; 4 Harrier GR-7, 1 K-1 Tristar (tkr), 2 E-3D Sentry (periodic) SAUDI ARABIA (Southern Watch): RAF 569; 6 Tornado F3 SIERRA LEONE (UNOMSIL): 24 incl 16 obs TURKEY (Northern Watch): RAF 185; 4 Jaguar GR-3/3A, 2 VC-10 (tkr) YUGOSLAVIA (KFOR): 3,900; 1 armd bde with 1 armd, 1 armd inf, 1 inf bn, 1 arty, 1 engr regt; hel 2 Puma MILITARY ADVISERS 458 in 26 countries",'780,'93.79882813
'52,'Text 540,"'US 11,280: Army 380 Navy 1,220 Air Force 9,550; 1 Air Force HQ (3rd Air Force) 1 ftr wg (2 sqn with 27 F-15E, 1 sqn with 27 F-15C/D), 1 air refuelling wg with 15 KC-135, 1 Special Ops Gp with 5 MC-130P, 5 MC-130H, 1 C-130E, 8 MH-53J, 1 Recce sqn with 2 RC-135Js (ac not permanently assigned), 1 naval air flt with 2 C-12 USMC 120 NATO HQ Allied Naval Forces North (HQNAVNORTH), HQ East Atlantic (HQEASTLANT) Combined Air Operations Centre (CAOC) 9, High Wycombe",'781,'76.85546875
'52,'Text 541,"'Albania Alb",'782,'34.54589844
'52,'Table 49,"",'783,'58.49609375
'52,'Text 542,"'planned to be completed by 2010. Eqpt details are primarily those reported prior to the country-wide civil unrest of 1997 and should be treated with caution.",'784,'79.73632813
'52,'Section header 141,"'Total Armed Forces",'785,'63.86718750
'52,'Text 543,"'ACTIVE 27,000",'786,'34.52148438
'52,'Text 544,"'The Alb armed forces are being re-constituted. The army is to consist of 5 inf divs, a cdo bde of 3 bn, 10 inf bde, 1 mech inf bde, 4 tk bde and 4 arty bde. Restructuring is now",'787,'77.19726563
'52,'Text 545,"'Army some 20,000",'788,'33.71582031
'52,'Section header 142,"'Foreign Forces",'789,'38.11035156
'52,'Text 546,"'EQUIPMENT",'790,'28.78417969
'52,'Text 547,"'MBT 400: incl T-34 (in store), T-59 LT TK 35 Type-62 RECCE 15 BRDM-1 APC 103 PRC Type-531 TOWED ARTY 122mm: 425 M-1931/37, M-30, 208 PRC Type-60; 130mm: 100 PRC Type-59-1; 152mm: 90 PRC Type-66 MRL 107mm: 50 PRC Type-63 MOR 82mm: 259; 120mm: 550 M-120; 160mm: 100 M-43 RCL 82mm: T-21 ATK GUNS 45mm: M-1942; 57mm: M-1943; 85mm: 61 D-44 PRC Type-56; 100mm: 50 Type-86 AD GUNS 125 incl 37mm: M-1939; 57mm: S-60",'791,'45.33691406
'52,'Text 548,"'Navy 2,500",'792,'47.36328125
'52,'Text 549,"'BASES Durres, Sarande, Shengjin, Vlore PATROL AND COASTAL COMBATANTS 20 TORPEDO CRAFT 11 PRC Huchuan PHT with 2 533mm TT PATROL CRAFT 9 1 PRC Shanghai II PCC, 3 Sov Po-2 PFI<, 5 (US) PB Mk3 (for Coast Guard use)< MINE WARFARE 3 MINE COUNTERMEASURESt 3 Sov T-301 MSC, (plus 3 Sov T-43 MSO in reserve)",'793,'27.44140625
'52,'Figure 17,"",'794,'43.96972656
'52,'Text 550,"'SUPPORT AND MISCELLANEOUS 2 1 AGOR, 1 ATt",'795,'34.37500000
'52,'Section header 143,"'Air Force 4,500",'796,'44.84863281
'52,'Text 551,"'98 cbt act, no armed hel Flying hours 10-15 FGA 1 air regt with 10 J-2 (MiG-15), 14 J-6 (MiG-17), 23 J-6 (MiG-19) FTR 2 air regt 1 with 20 J-6 (MiG-19), 10 J-7 (MiG-21) 1 with 21 J-6 (MiG-19) TPT 1 sqn with 10 C-5 (An-2), 3 Il-14M, 6 Li-2 (C-47) HEL 1 regt with 20 Z-5 (Mi-4), 4 SA-316, 1 Bell 222 TRG 8 CJ-5, 15 MiG-15UTI, 6 Yak-11 SAMt some 4 SA-2 sites, 22 launchers",'797,'74.21875000
'52,'Text 552,"'Forces Abroad",'798,'37.10937500
'52,'Text 553,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 100 GEORGIA (UNOMIG): 1 obs",'799,'61.66992188
'53,'Section header 144,"'80NATO and Non-NATO Europe",'800,'34.91210938
'53,'Section header 145,"'EQUIPMENT",'801,'42.43164063
'53,'Section header 146,"'Paramilitary",'802,'32.54394531
'53,'Text 554,"'INTERNAL SECURITY FORCE 'SPECIAL POLICE': 1 bn (Tirana) plus pl sized units in major towns BORDER POLICE (Ministry of Public Order): e500",'803,'33.93554688
'53,'Text 555,"'MBT 8 T-54, 102 T-72 AIFV 80 BMP-1, 7 BMP-1K, 5 BMP-2, 12 BRM-1K, 6 BMD-1 APC 11 BTR-60, 21 BTR-70, 4 BTR-80, plus 100 look- a-likes TOTAL ARTY 229 TOWED 121: 122mm: 59 D-30; 152mm: 2 D-1, 34 D-20, 26 2A36 SP 38: 122mm: 10 2S1; 152mm: 28 2S3 MRL 51: 122mm: 47 BM-21, 4 WM-80 MOR 120mm: 19 M-120 ATK GUNS 33: 85mm: D-44; 100mm: T-12 ATGW 9 AT-3 Sagger, 13 AT-6 Spiral SAM 25 SA-2/-3, 27 SA-4, 20 SA-8, 15 SA-9/-13 SURV GS-13 (veh), Long Trough ((SNAR-1) arty), Pork Trough ((SNAR-2/-6) arty), Small Fred/Small Yawn (arty), Big Fred ((SNAR-10) veh/arty)",'804,'84.08203125
'53,'Section header 147,"'Foreign Forces",'805,'35.30273438
'53,'Text 556,"'NATO (COMMZW): £2,400 spt tps for KFOR",'806,'55.71289063
'53,'Text 557,"'Armenia Arm",'807,'46.77734375
'53,'Table 50,"",'808,'34.64355469
'53,'Section header 148,"'Air and Defence Aviation Forces 3,160",'809,'37.57324219
'53,'Text 558,"'8 cbt ac, 12 armed hel FGA 1 sqn with 5 Su-25, 1 MiG-25, 2 L-39 HEL 1 sqn with 7 Mi-24P* (attack), 3 Mi-24K*, 2 Mi- 24R*, 6 Mi-8MT (combat support), 9 Mi-2 (utility) TPT 1 An-24, 1 An-32 TRG CENTRE 6 An-2, 10 Yak-52, 6 Yak-55/Yak-18T",'810,'90.57617188
'53,'Text 559,"'Paramilitary 1,000",'811,'37.62207031
'53,'Text 560,"'MINISTRY OF NATIONAL SECURITY 35 BMP-1, 3 BRM-1K, 2 BMD-1, 23 BTR-60/-70",'812,'61.96289063
'53,'Section header 149,"'Foreign Forces",'813,'40.91796875
'53,'Text 561,"'MINISTRY OF INTERNAL AFFAIRS 4 bn: 44 BMP-1, 1 BMP-1K, 5 BRM-1K, 2 BMD-1, 24 BTR-60/-70/-152",'814,'77.05078125
'53,'Text 562,"'RUSSIA 2,900: Army 1 mil base (div) with 74 MBT, 17 APC, 129 ACV, 84 arty/MRL/mor Air Defence 1 sqn 18 MiG-29, 2 SA-12 (S-300) bty, SA-6 bty",'815,'82.66601563
'53,'Section header 150,"'RESERVES",'816,'43.40820313
'53,'Text 563,"'Austria A",'817,'36.62109375
'53,'Section header 151,"'Army 38,900",'818,'49.02343750
'53,'Table 51,"",'819,'63.08593750
'53,'Text 564,"'some mob reported, possibly 210,000 with mil service within 15 years",'820,'94.58007813
'53,'Text 565,"'(incl conscripts) 5 Army Corps HQ 1 with 2 MRR, 1 recce bn 1 with 5 MRR, 1 tk bn, 1 recce, 1 arty, 1 MRL bn 1 with 3 MRR, 1 tk bn, 1 SP arty regt 1 with 1 MRR, 1 indep special rifle regt, 2 fortified areas 1 with 2 MRR, 1 recce, 1 maint bn 1 mot rifle trg bde 2 arty regt (1 SP), 1 ATK regt 1 SAM bde, 2 SAM regt 1 mixed avn regt, 1 avn sqn 1 SF, 1 engr regt",'821,'79.39453125
'53,'Text 566,"'(incl 33,100 conscripts) Terms of service conscription, 24 months",'822,'88.67187500
'53,'Text 567,"'ACTIVE 42,060",'823,'48.82812500
'53,'Section header 152,"'Total Armed Forces",'824,'56.10351563
'54,'Text 568,"'NATO and Non-NATO Europe 81",'825,'32.20214844
'54,'Section header 153,"'Air Force (6,500)",'826,'50.78125000
'54,'Table 52,"",'827,'77.58789063
'54,'Section header 154,"'Total Armed Forces",'828,'49.41406250
'54,'Text 569,"'(incl 17,400 active and short term; 17,200 conscripts; excl £9,500 civilians; some 66,000 reservists a year undergo refresher trg, a proportion at a time) Terms of service 7 months recruit trg, 30 days reservist refresher trg during 8 years (or 8 months trg, no refresher); 60-90 days additional for officers, NCOs and specialists",'829,'72.26562500
'54,'Section header 155,"'ACTIVE some 34,600",'830,'52.24609375
'54,'Section header 156,"'RESERVES",'831,'60.40039063
'54,'Text 570,"'72,000 ready (72 hrs) reserves; 990,000 with reserve trg, but no commitment. Officers, NCOs and specialists to age 65, remainder to age 50",'832,'63.76953125
'54,'Text 571,"'Forces Abroad",'833,'44.55566406
'54,'Text 572,"'UN AND PEACEKEEPING",'834,'27.85644531
'54,'Section header 157,"'Army 34,600",'835,'57.66601563
'54,'Text 573,"'(incl 17,200 conscripts)",'836,'42.91992188
'54,'Text 574,"'BOSNIA (SFOR II): 56 CYPRUS (UNFICYP): 62 ETHIOPIA/ERITREA (UNMEE): 7 incl 3 obs GEOR- GIA (UNOMIG): 3 obs IRAQ/KUWAIT (UNIKOM): 2 obs MIDDLE EAST (UNTSO): 3 obs SYRIA (UNDOF): 373; 1 inf bn WESTERN SAHARA (MINURSO): 3 obs YUGOSLAVIA (KFOR): 480",'837,'53.12500000
'54,'Table 53,"",'838,'48.53515625
'54,'Text 575,"'2 corps",'839,'41.30859375
'54,'List 12,"",'840,'50.48828125
'54,'Text 576 - Part of List 12,"'1 with 2 inf bde (each 3 inf bn), 1 mech inf bde (2 mech inf, 1 tk, 1 recce, 1 SP arty bn), 1 SP arty regt, 1 recce, 2 engr, 1 ATK bn",'841,'51.07421875
'54,'Text 577 - Part of List 12,"'1 with 1 inf bde (3 inf bn), 1 mech inf bde (1 mech inf, 2 tk, 1 SP arty bn), 1 SP arty regt, 1 recce, 1 engr bn",'842,'49.41406250
'54,'Text 578 - Part of List 12,"'1 Provincial mil comd with 1 inf regt (plus 5 inf bn on mob)",'843,'51.07421875
'54,'Text 579,"'8 Provincial mil comd (15 inf bn on mob)",'844,'47.75390625
'54,'Title 16,"'Azerbaijan Az",'845,'33.03222656
'54,'Section header 158,"'EQUIPMENT",'846,'41.57714844
'54,'Table 54,"",'847,'47.85156250
'54,'Table 55,"",'848,'45.50781250
'54,'Section header 159,"'MARINE WING",'849,'47.55859375
'54,'Text 580,"'(under School of Military Engineering) 2 river patrol craft<; 10 unarmed boats",'850,'45.99609375
'54,'Text 581,"'(Air Service forms part of the Army)",'851,'57.66601563
'55,'Text 582,"'82NATO and Non-NATO Europe",'852,'36.15722656
'55,'Text 583,"'TRG 26 L-29, 12 L-39, 1 Su-17 HEL 1 regt with 7 Mi-2, 13 Mi-8, 15* Mi-24 IN STORE ac 27 MiG-25, 2 MiG-21, 1 Su-24, 2 L-29 SAM 100 SA-2/-3/-5",'853,'57.37304688
'55,'Title 17,"'Total Armed Forces",'854,'32.86132813
'55,'Text 584,"'ACTIVE 72,100 Terms of service 17 months, but can be extended for ground forces",'855,'52.24609375
'55,'Text 585,"'RESERVES",'856,'99.96164703
'55,'Text 586,"'UN AND PEACEKEEPING YUGOSLAVIA (KFOR II): 34",'857,'25.48828125
'55,'Section header 160,"'Forces Abroad",'858,'37.74414063
'55,'Text 587,"'some mob 575,700 with mil service within 15 years",'859,'40.35644531
'55,'Text 588,"'Paramilitary 15,000+ MILITIA (Ministry of Internal Affairs) 10,000+ EQPT incl 7 BTR-60/-70/-80 BORDER GUARD (Ministry of Internal Affairs) £5,000 EQPT incl 168 BMP-1/-2 AIFV, 19 BTR-60/-70/-80 APC, 2 US PCI<",'860,'36.03515625
'55,'Text 589,"'Army 62,000",'861,'26.39160156
'55,'Table 56,"",'862,'40.55175781
'55,'Text 590,"'Opposition",'863,'31.90917969
'55,'Table 57,"",'864,'29.90722656
'55,'Text 591,"'MINE COUNTERMEASURES 5 3 Sonya MSC, 2 Yevgenya MSI",'865,'28.22265625
'55,'Text 592,"'35+ cbt ac, 15 attack hel FGA regt with 4 Su-17, 4 Su-24, 2 Su-25, 4 MiG-21 FTR sqn with 18* MiG-25, 3* MiG-25UB TPT 4 ac (1 An-12, 3 Yak-40)",'866,'48.63281250
'55,'Section header 161,"'Air Force and Air Defence 7,900",'867,'40.55175781
'55,'Text 593,"'2 Polnochny LSM capacity 180 tps",'868,'25.61035156
'55,'Text 594,"'ARMENIAN ARMED GROUPS E :18,000 in Nagorno-Karabakh, perhaps 40,000 on mob (incl £8,000 personnel from Arm) EQPT (reported) 316 incl T-72, T-55 MBT; 324 ACV incl BTR-70/-80, BMP-1/-2; 322 arty incl D-44, 102 D-30, 53 D-20, 99 2A36, 44 BM-21, KS-19",'869,'53.02734375
'55,'List 13,"",'870,'38.50097656
'55,'Text 595 - Part of List 13,"'1 Vadim Popov (research), 2 Balerian Uryvayev (research)",'871,'38.50097656
'55,'Section header 162,"'MINE WARFARE 5",'872,'27.24609375
'55,'Section header 163,"'AMPHIBIOUS 2",'873,'30.56640625
'55,'Section header 164,"'SUPPORT AND MISCELLANEOUS 3",'874,'34.96093750
'55,'Text 596,"'BASE Baku PATROL AND COASTAL COMBATANTS 6 PATROL, CRAFT 6 1 Turk, 1 Osa II, 2 Stenka PFI<, 1 Zhuk PCI<, 1 Svetlyak PCI<",'875,'34.30175781
'55,'Section header 165,"'Navy 2,200",'876,'29.95605469
'56,'Text 597,"'NATO and Non-NATO Europe 83",'877,'36.88964844
'56,'Title 18,"'Total Armed Forces",'878,'41.40625000
'56,'Section header 166,"'MISSILES",'879,'34.03320313
'56,'Text 598,"'AAM AA-7, AA-8, AA-10, AA-11 ASM AS-10, AS-11, AS-14",'880,'59.57031250
'56,'Text 599,"'ACTIVE 82,900 (incl 17,100 in centrally controlled units and MoD staff; 4,000 women; 30,000 conscripts) Terms of service 18 months RESERVES some 289,500 with mil service within last 5 years",'881,'25.68359375
'56,'Text 600,"'Air Defence Force 10,200",'882,'42.91992188
'56,'Title 19,"'Army 43,600",'883,'26.70898438
'56,'Text 601,"'MoD tps: 1 MRD (trg), 3 indep mob bde, 1 arty div (5 'bde'), 1 arty regt 2 SSM, 1 ATK, 1 Spetsnaz 3 Corps 1 with 3 indep mech, 1 SAM bde, 1 arty, 1 MRL, 1 ATK regt 1 with 1 SAM bde, 1 arty, 1 MRL regt 1 with 1 SAM bde, 1 arty, 1 ATK, 1 MRL regt EQUIPMENT (CFE declared totals as at 1 Jan 2001) MBT 1,683 (202 in store): 49 T-55, 1,539 T-72, 95 T-80 AIFV 1,577 (63 in store): 98 BMP-1, 1,164 BMP-2, 161 BRM, 154 BMD-1 APC 919 (258 in store): 188 BTR-60, 445 BTR-70, 194 BTR-80, 22 BTR-D, 70 MT-LB TOTAL ARTY 1,473 (151 in store) incl TOWED 428: 122mm: 178 D-30; 152mm: 6 M-1943 (D-1), 58 D-20, 136 2A65, 50 2A36 SP 570: 122mm: 236 2S1; 152mm: 165 2S3, 120 2S5; 152mm: 3 2S19; 203mm: 36 2S7 COMBINED GUN/MOR 120mm: 54 2S9 MRL 344: 122mm: 208 BM-21, 11 9P138; 130mm: 1 BM-13; 220mm: 84 9P140; 300mm: 40 9A52 MOR 120mm: 77 2S12 ATGW 480: AT-4 Spigot, AT-5 Spandrel (some SP), AT- 6 Spiral (some SP), AT-7 Saxhorn SSM 60 Scud, 36 FROG/SS-21 SAM 350 SA-8/-11/-12/-13 SURV GS-13 (arty), Long Trough ((SNAR-1) arty), Pork Trough ((SNAR-2/-6) arty), Small Fred/Small Yawn (veh, arty), Big Fred ((SNAR-10) veh, arty)",'884,'42.91992188
'56,'Text 602,"'Consists of SAM/AAA units, ECM/ECCM units SAM 175 SA-3/-5/-10",'885,'46.38671875
'56,'Text 603,"'Paramilitary 110,000",'886,'45.50781250
'56,'Text 604,"'BORDER GUARDS (Ministry of Interior) 12,000 MINISTRY OF INTERIOR TROOPS 11,000 MILITIA (Ministry of Interior) 87,000",'887,'59.81445313
'56,'Text 605,"'177 cbt ac, 58 attack hel Flying hours 15 FGA 29 Su-24, 80 Su-25 FTR 45 MiG-29, 23 Su-27 HELICOPTERS ATTACK 53 Mi-24, 4 Mi-24R, 1 Mi-24K CBT SPT 29 Mi-6, 125 Mi-8, 8 Mi-24K, 4 Mi-24R TPT ac 4 II-76 (plus 12 II-76 civilian but available for mil use), 3 An-12, 1 An-24, 6 An-26, 1 Tu-134 hel 14 Mi-26 AWAITING DISPOSAL MiG-23, 28 Su-17, 2 Su-25, 1 Mi-24",'888,'49.41406250
'56,'Title 20,"'Bosnia-Herzegovina BiH",'889,'42.33398438
'56,'Table 58,"",'890,'56.39648438
'56,'Text 606,"'a Excl Bosnian Serb def exp b Eqpt and trg valued at &US$450m from US, Sau, Kwt, UAE, Et and Tu in 1996-99 C UNMIBH 1997 US$190m 1998 US$190m; SFOR 1997 &US$4bn 1998 US$4bn",'891,'48.53515625
'56,'Table 59,"",'892,'72.11914063
'56,'Section header 167,"'Total Armed Forces",'893,'63.52539063
'56,'Section header 168,"'Air Force 12,000",'894,'30.66406250
'56,'Text 607,"'In accordance with the Dayton Peace Accords, BiH is composed of two entities:-",'895,'83.30078125
'56,'List 14,"",'896,'38.11035156
'56,'Text 608 - Part of List 14,"'the (Muslim-Croat) 'Federation of Bosnia and Herzegovina' and",'897,'81.25000000
'56,'Text 609 - Part of List 14,"'the (Serbian) 'Republika Srpska'.",'898,'55.71289063
'56,'Text 610 - Part of List 14,"'The constitution has attributed all competencies regarding defence and military matters to the two entities. There are no armed forces (except for Border Guards and the Brcko-district police) at the State level. The two entities have kept the armed forces they had established throughout the armed conflict until the 1995 Dayton Peace Accord.",'899,'81.05468750
'56,'Text 611,"'The armed forces of the entities are subject to an arms- limitation regime established under the Dayton Peace Accord. An agreement signed by BiH, its two entities, Cr and FRY on 14 June 1996, established ceilings for the armed forces of the parties. In 1999 and 2000 the international community",'900,'82.66601563
'57,'Section header 169,"'84 NATO and Non-NATO Europe",'901,'47.07031250
'57,'Text 612,"'imposed 15% cuts (total 30%) on the entity armed forces. Further cuts are to be expected.",'902,'87.93945313
'57,'Text 613,"'4 'Corps' HQ 38 inf/armd/mot inf bde 12 arty/ ATK/AD regt RESERVES 90,000 EQUIPMENT (mostly held under SFOR control in weapon storage sites) MBT 137 incl T-55, M-84 AIFV 75 M-80 APC 64 incl M-60, BOV-M, BTR-50PK, MT-LB TOTAL ARTY 547 (incl ATK guns) TOWED 105mm: 72 M-56; 122mm: 148 D-30, M- 1938 (M-30); 130mm: 36 M-46; 152mm: 12 D-20 SP 122mm: 24 2S1 MRL 128mm: 56 M-63; 262mm: 1 M-87 Orkan MOR 120mm: 70 incl M-75, M-52, M-74 SSM FROG-7 ATGW about 150 incl AT-3 Sagger ATK GUNS 100mm: T-12 AD GUNS 975: incl 20mm, 23mm incl ZSU 23-4; 30mm: M53/59SP; 57mm: ZSU-57-2; 90mm SAM SA-2, some SA-6/-7B/-9 AC 6 Orao, 13 Jastreb, 1 Super Galeb HEL 20 SA-341, 10 Mi-8",'903,'90.47851563
'57,'Text 614,"'ACTIVE see individual entries below",'904,'61.23046875
'57,'Section header 170,"'Forces of the Federation of Bosnia and Herzegovina",'905,'57.86132813
'57,'Text 615,"'The Armed Forces of the federation are composed of the (predominately Muslim) 'Army of Bosnia and Herzegovina' (VF-B formerly ABiH) and the Bosnian Croat 'Croatian Defence Council' (VF-H formerly HVO). The federation's defence law indicates that the forces are to have joint institutions at the level of Ministry of Defence, General Staff and some formations directly subordinated to the General Staff incl the air force, air defence command and arty div. Integration has been limited so far. Forces are separated from the corps level downwards. The Federation Army (VF) will probably have 4 Corps (3 Muslim, 1 Croat), 14 bde, 1 rapid reaction force (bde) and an arty div.",'906,'93.60351563
'57,'Text 616,"'Army (VF) some 24,000 (VF-B 16,800;VF-H 7,200]",'907,'45.99609375
'57,'Text 617,"'1 Joint HQ 4 Corps HQ 11 div HQ 2 armd, 9 mot inf, 5 arty bde RESERVES VF-B: 150,000; 59 inf, 1 arty bde VF-H: 40,000; 12 Home Guard inf regt, 6 Home Guard inf bn EQUIPMENT (mostly held under SFOR control in weapon storage sites) MBT 205: T-34, T-54, T-55, M-84, AMX-30, M-60A3 LT TK 8 PT-76 RECCE 31 AML-90 AIFV 25 AMX-10P, 10 M-80 APC 160 incl 80 M-113A2, M-80 TOTAL ARTY 919 (incl ATK guns) TOWED incl 105mm: 36 L-118, 28 M-2A1, 20 M-56; 122mm: 116 D-30; 130mm: 35 M-46; 152mm: 18 D- 20, M-84; 155mm: 124 M-114 A2; 203mm: 2 M-2 SP 122mm: 72S1 MRL 107mm: 31 Type 63; 122mm: 41 APR-40; 128mm: 34 M-91 MOR 82mm; 120mm: 400 incl 343 M-75, 13 UBM- 52, M-74, M-38 ATGW 250 AT-3 Sagger, AT-4 Fagot, Red Arrow (TF-8) reported ATK GUNS 100mm: 27 T-12/MT-12 AD GUNS 20mm: M-55, Bov-3; 23mm: 19 ZU-23; 30mm: M-53; 57mm: S-60 SAM SA-7/-9/-14/-16 HEL 10 Mi-8/-17, 15 UH-1H AC 3 UTVA-75",'908,'43.87207031
'57,'Section header 171,"'Forces Abroad",'909,'43.40820313
'57,'Text 618,"'UN AND PEACEKEEPING ETHIOPIA/ERITREA (UNMEE): 8 obs",'910,'76.90429688
'57,'Text 619,"'Foreign Forces",'911,'36.42578125
'57,'Text 620,"'Republika Srpska Armed Forces (VRS)",'912,'44.26269531
'57,'Text 621,"'NATO (SFOR II): about 20,000: Be, Ca, Cz, Da, Fr, Ge, Gr, Hu, It, NI, No, Pl, Por, Sp, Tu, UK, US Non-NATO Alb, A, Ea, Lat, L, Mor, R, RF",'913,'61.66992188
'57,'Table 60,"",'914,'32.47070313
'57,'Footer 3,"'Army some 14,000",'915,'46.09375000
'58,'Table 61,"",'916,'35.13183594
'58,'Figure 18,"",'917,'52.63671875
'59,'Text 622,"'86NATO and Non-NATO Europe",'918,'48.33984375
'59,'Text 623,"'6 Mil Districts 7 Guard bde (org varies) 1 mixed arty/MRL bde 1 ATK bde 4 AD bde 1 engr bde",'919,'80.76171875
'59,'Text 624,"'MISSILES ASM AS-7 Kerry, AS-14 Kedge AAM AA-2 Atoll, AA-7 Apex, AA-8 Aphid, AA-11 Archer SAM SA-2/-3/-5/-10 (20 sites, some 110 launchers)",'920,'71.28906250
'59,'Section header 172,"'RESERVES",'921,'63.42773438
'59,'Text 625,"'33 inf 'bde' (incl 1 trg), 8 mixed arty/MRL bde, 2 ATK bde, 1 engr bde",'922,'47.26562500
'59,'Text 626,"'BORDER GUARDS (Ministry of Interior) 12,000 12 regt; some 50 craft incl about 12 Sov PO2 PCI< SECURITY POLICE 4,000 RAILWAY AND CONSTRUCTION TROOPS 18,000",'923,'56.98242188
